Time;Fz1
12.95;-224192.2456
12.952;-253029.3203
12.954;-235840.1783
12.956;-241025.5909
12.958;-227098.2167
12.96;-248898.5503
12.962;-251703.1507
12.964;-253364.2444
12.966;-265283.3494
12.968;-242586.0371
12.97;-223230.9338
12.972;-202596.3264
12.974;-226883.1533
12.976;-224313.3119
12.978;-226002.2402
12.98;-216480.9629
12.982;-202893.9722
12.984;-202503.9031
12.986;-176793.0527
12.988;-147715.6184
12.99;-139804.1894
12.992;-134502.6736
12.994;-136095.1659
12.996;-144560.3969
12.998;-150626.3963
13;-151244.7441
13.002;-159250.6949
13.004;-154669.0677
13.006;-135402.1195
13.008;-134031.2983
13.01;-130804.8947
13.012;-119689.5653
13.014;-128178.377
13.016;-155077.4002
13.018;-166611.3565
13.02;-187819.7307
13.022;-198573.0812
13.024;-229895.5003
13.026;-231169.2049
13.028;-229802.8644
13.03;-209298.299
13.032;-229196.3141
13.034;-227803.3159
13.036;-257085.5616
13.038;-274299.1918
13.04;-246943.2282
13.042;-270723.7553
13.044;-311192.4415
13.046;-334556.6813
13.048;-344820.96
13.05;-368990.918
13.052;-388186.1878
13.054;-394345.5889
13.056;-441046.503
13.058;-453022.4402
13.06;-518769.4824
13.062;-501575.3068
13.064;-466723.9037
13.066;-480068.0672
13.068;-419293.643
13.07;-409217.8407
13.072;-435669.3955
13.074;-401254.9253
13.076;-377635.7345
13.078;-407844.9634
13.08;-411167.9164
13.082;-418804.9258
13.084;-414835.6911
13.086;-335589.8417
13.088;-353443.4861
13.09;-278254.2469
13.092;-283295.4945
13.094;-252319.9955
13.096;-244065.6591
13.098;-201738.2
13.1;-205002.2791
13.102;-198275.9032
13.104;-177196.9186
13.106;-172017.1213
13.108;-136516.6146
13.11;-136809.2408
13.112;-134416.9432
13.114;-136845.2005
13.116;-129381.8213
13.118;-122761.4386
13.12;-132657.9104
13.122;-137116.146
13.124;-128473.1586
13.126;-151294.3446
13.128;-169891.1608
13.13;-155390.7429
13.132;-171105.41
13.134;-187515.0234
13.136;-226344.4528
13.138;-170504.333
13.14;-199511.7339
13.142;-162553.0306
13.144;-172741.4339
13.146;-205544.5387
13.148;-204923.8796
13.15;-213105.1622
13.152;-186335.2025
13.154;-114162.6351
13.156;-193058.2037
13.158;-176161.6738
13.16;-90647.95587
13.162;-218774.9953
13.164;-176112.9098
13.166;-184333.5978
13.168;-243306.6205
13.17;-197087.9574
13.172;-238647.6855
13.174;-306389.9515
13.176;-335898.9872
13.178;-253348.8169
13.18;-228718.8841
13.182;-269554.9802
13.184;-216740.5505
13.186;-239180.5582
13.188;-248201.8172
13.19;-269989.5026
13.192;-251011.7209
13.194;-256951.2232
13.196;-273529.2347
13.198;-195163.3768
13.2;-254253.5661
13.202;-245809.6189
13.204;-243070.9257
13.206;-201863.0381
13.208;-203911.1096
13.21;-234761.2884
13.212;-241136.6462
13.214;-256899.3823
13.216;-284549.8295
13.218;-280233.2492
13.22;-305209.8045
13.222;-298959.6534
13.224;-297668.4512
13.226;-310177.8849
13.228;-311286.3962
13.23;-320307.1163
13.232;-327806.9799
13.234;-285584.9468
13.236;-234986.3343
13.238;-207516.8907
13.24;-242188.6088
13.242;-207166.4397
13.244;-199027.1715
13.246;-216244.8002
13.248;-221182.9615
13.25;-224519.2151
13.252;-218526.6096
13.254;-224070.7116
13.256;-251388.872
13.258;-269044.71
13.26;-259845.7511
13.262;-288334.6151
13.264;-294505.842
13.266;-321078.8032
13.268;-353398.6217
13.27;-350787.0636
13.272;-355800.3488
13.274;-420148.3378
13.276;-394163.5783
13.278;-401034.1759
13.28;-405868.2582
13.282;-390779.8228
13.284;-396084.3305
13.286;-395585.8577
13.288;-384092.3136
13.29;-371371.1203
13.292;-354474.7465
13.294;-310010.7064
13.296;-293437.0055
13.298;-266591.5107
13.3;-246248.6786
13.302;-254638.573
13.304;-209892.1584
13.306;-219228.5184
13.308;-200621.3229
13.31;-183480.0374
13.312;-172446.1987
13.314;-213640.9417
13.316;-223698.5515
13.318;-197528.2367
13.32;-192433.4749
13.322;-133489.7051
13.324;-153450.0399
13.326;-150793.1352
13.328;-140245.0784
13.33;-125160.1454
13.332;-143079.1867
13.334;-143082.7457
13.336;-142805.0507
13.338;-139708.9585
13.34;-147826.064
13.342;-169568.4736
13.344;-172233.1772
13.346;-167754.0125
13.348;-205743.3805
13.35;-230820.5548
13.352;-239623.078
13.354;-194961.8975
13.356;-217149.0673
13.358;-219748.1473
13.36;-234399.1108
13.362;-240441.643
13.364;-242122.4747
13.366;-243913.9932
13.368;-238539.8632
13.37;-239505.273
13.372;-225767.5521
13.374;-249679.0286
13.376;-225998.7236
13.378;-215990.0054
13.38;-214008.8478
13.382;-191569.3932
13.384;-168994.253
13.386;-179470.1211
13.388;-154636.8798
13.39;-143081.6398
13.392;-145513.2151
13.394;-153298.1897
13.396;-136584.9323
13.398;-123645.372
13.4;-113750.5804
13.402;-149699.8388
13.404;-124597.1835
13.406;-161238.0915
13.408;-149191.185
13.41;-137098.1378
13.412;-134861.916
13.414;-168675.21
13.416;-172083.468
13.418;-187134.5966
13.42;-195536.5152
13.422;-196422.2352
13.424;-176724.3096
13.426;-181148.9393
13.428;-160690.5571
13.43;-149898.1701
13.432;-159159.9307
13.434;-174810.0518
13.436;-178270.4485
13.438;-152449.9325
13.44;-100912.0574
13.442;-102469.5259
13.444;-101324.1758
13.446;-92063.16668
13.448;-110448.9749
13.45;-111253.3885
13.452;-123645.5846
13.454;-87039.06234
13.456;-79314.76266
13.458;-85275.97418
13.46;-82843.46297
13.462;-85541.1627
13.464;-99170.15368
13.466;-83224.72641
13.468;-76835.16779
13.47;-84450.36188
13.472;-102499.1756
13.474;-120940.4973
13.476;-102476.162
13.478;-121187.3798
13.48;-108240.8289
13.482;-151621.9946
13.484;-123602.1807
13.486;-123791.5504
13.488;-115139.2113
13.49;-123219.5559
13.492;-125448.1633
13.494;-153173.1248
13.496;-172094.4856
13.498;-178192.1199
13.5;-249423.0853
13.502;-214125.7311
13.504;-203816.6728
13.506;-229188.1466
13.508;-215524.5431
13.51;-232751.8707
13.512;-242192.8343
13.514;-209789.0013
13.516;-215165.6409
13.518;-233883.4098
13.52;-236256.735
13.522;-251237.7167
13.524;-264107.8817
13.526;-289276.9121
13.528;-270939.0596
13.53;-271408.8326
13.532;-273312.484
13.534;-290448.0409
13.536;-299053.1828
13.538;-285007.323
13.54;-275146.0877
13.542;-285218.0332
13.544;-245117.7919
13.546;-234698.1038
13.548;-225239.926
13.55;-240236.0091
13.552;-264289.4383
13.554;-282920.7253
13.556;-280591.8818
13.558;-298802.7411
13.56;-284896.5514
13.562;-243983.4452
13.564;-222868.0047
13.566;-227122.2228
13.568;-208036.6754
13.57;-196213.2124
13.572;-175264.8227
13.574;-180928.3318
13.576;-197393.3737
13.578;-178728.495
13.58;-182383.2102
13.582;-187023.3712
13.584;-204675.2954
13.586;-204688.4683
13.588;-211440.3676
13.59;-280757.6991
13.592;-216626.0212
13.594;-209698.6909
13.596;-219816.0254
13.598;-198407.6042
13.6;-173863.5719
13.602;-176551.0055
13.604;-177150.9622
13.606;-203009.6784
13.608;-180047.5888
13.61;-212172.4366
13.612;-230193.5999
13.614;-253042.1387
13.616;-264662.5911
13.618;-270263.7662
13.62;-292496.8355
13.622;-307813.3652
13.624;-294858.1505
13.626;-290467.0132
13.628;-309412.8057
13.63;-342098.0914
13.632;-309580.0693
13.634;-354525.3964
13.636;-333841.4861
13.638;-366918.5567
13.64;-359093.7797
13.642;-334853.2637
13.644;-341133.7592
13.646;-331683.8482
13.648;-356217.5719
13.65;-316947.4378
13.652;-315867.9382
13.654;-309581.7141
13.656;-373785.7226
13.658;-343133.2652
13.66;-353615.5142
13.662;-402858.7613
13.664;-422588.2084
13.666;-417608.387
13.668;-393793.1766
13.67;-359753.8442
13.672;-338408.7636
13.674;-341552.9674
13.676;-323020.8816
13.678;-342749.2226
13.68;-296225.3276
13.682;-326265.4778
13.684;-345178.7419
13.686;-366566.4467
13.688;-369848.8174
13.69;-409385.9833
13.692;-391948.2007
13.694;-375641.6736
13.696;-433126.0416
13.698;-469361.8076
13.7;-415575.1618
13.702;-388563.878
13.704;-408816.1584
13.706;-384614.4664
13.708;-371291.2037
13.71;-400550.9605
13.712;-453005.9351
13.714;-435710.8284
13.716;-377646.3128
13.718;-415116.1086
13.72;-356977.2628
13.722;-357377.9809
13.724;-378074.8796
13.726;-361998.0066
13.728;-422621.0768
13.73;-342903.6962
13.732;-381845.7405
13.734;-346012.1955
13.736;-362575.914
13.738;-311800.4098
13.74;-277965.6053
13.742;-218276.5368
13.744;-240461.9482
13.746;-246550.8478
13.748;-203902.7009
13.75;-226280.8144
13.752;-204320.307
13.754;-211687.2503
13.756;-221769.8729
13.758;-210196.3554
13.76;-179651.1105
13.762;-263781.7489
13.764;-245254.7393
13.766;-181619.7049
13.768;-253440.0774
13.77;-281389.9145
13.772;-228518.5818
13.774;-206373.8093
13.776;-197553.193
13.778;-192641.5761
13.78;-145020.1023
13.782;-96948.75674
13.784;-126574.4558
13.786;-138097.4654
13.788;-136779.4919
13.79;-189550.4183
13.792;-175390.0294
13.794;-191930.9609
13.796;-189247.6395
13.798;-165693.165
13.8;-153258.515
13.802;-181443.8768
13.804;-202770.2829
13.806;-229845.8147
13.808;-299621.9016
13.81;-318060.118
13.812;-326736.9523
13.814;-361837.067
13.816;-392578.9416
13.818;-403242.6055
13.82;-421037.4043
13.822;-441738.2734
13.824;-344013.6536
13.826;-303724.0284
13.828;-273921.4449
13.83;-319082.7002
13.832;-312782.8069
13.834;-333912.2711
13.836;-343351.8593
13.838;-349816.4355
13.84;-333605.4227
13.842;-344149.6369
13.844;-347554.2649
13.846;-333652.1874
13.848;-321022.3397
13.85;-327843.4783
13.852;-344293.4473
13.854;-318878.0023
13.856;-271457.4122
13.858;-287219.9215
13.86;-286411.0555
13.862;-278880.1667
13.864;-285695.7469
13.866;-278062.254
13.868;-317950.594
13.87;-294046.8739
13.872;-343161.1425
13.874;-358068.6167
13.876;-363707.9068
13.878;-350688.9401
13.88;-400820.3745
13.882;-409601.5714
13.884;-392096.6336
13.886;-335385.257
13.888;-345391.2103
13.89;-373510.9202
13.892;-365957.8828
13.894;-365370.9855
13.896;-361120.7661
13.898;-384943.6052
13.9;-395066.229
13.902;-379298.1328
13.904;-374224.3571
13.906;-389516.1859
13.908;-453493.0641
13.91;-441468.3205
13.912;-461374.8718
13.914;-503837.0237
13.916;-462005.0455
13.918;-490202.6303
13.92;-478859.2205
13.922;-460652.3599
13.924;-468941.153
13.926;-473176.7959
13.928;-526094.085
13.93;-541487.1
13.932;-536527.4991
13.934;-536709.5663
13.936;-525739.3093
13.938;-504048.9816
13.94;-486594.9774
13.942;-508685.229
13.944;-461338.0046
13.946;-389465.7345
13.948;-406987.6028
13.95;-422369.5292
13.952;-361245.7742
13.954;-303160.2724
13.956;-296860.4642
13.958;-285655.278
13.96;-342704.9252
13.962;-322394.9334
13.964;-305535.0298
13.966;-280841.0473
13.968;-247650.993
13.97;-228219.0785
13.972;-215608.9406
13.974;-241841.6886
13.976;-250337.987
13.978;-225867.5474
13.98;-252988.2274
13.982;-215853.1146
13.984;-218403.1189
13.986;-221687.4748
13.988;-235255.167
13.99;-252628.3187
13.992;-236214.2669
13.994;-233886.104
13.996;-246259.7389
13.998;-255678.5396
14;-263624.4394
14.002;-264783.6005
14.004;-293028.8857
14.006;-312117.5811
14.008;-307178.6541
14.01;-316223.2528
14.012;-328823.4366
14.014;-339903.0757
14.016;-355605.0377
14.018;-349737.0578
14.02;-327216.4526
14.022;-351423.0225
14.024;-351396.1095
14.026;-391813.9474
14.028;-325350.2072
14.03;-348437.9147
14.032;-332698.6033
14.034;-355857.1526
14.036;-362593.5818
14.038;-366411.2925
14.04;-390674.9215
14.042;-390914.9552
14.044;-371319.3928
14.046;-375608.805
14.048;-364074.6503
14.05;-345682.8582
14.052;-366570.0199
14.054;-374051.5067
14.056;-367674.8728
14.058;-428854.354
14.06;-408269.418
14.062;-414104.7282
14.064;-399072.3593
14.066;-387951.4005
14.068;-351824.7615
14.07;-379846.6882
14.072;-380626.9397
14.074;-399496.3603
14.076;-407537.4626
14.078;-425243.1563
14.08;-367053.0368
14.082;-379919.3734
14.084;-338356.7241
14.086;-338199.6132
14.088;-360165.282
14.09;-336863.2059
14.092;-330218.7178
14.094;-349647.2436
14.096;-365834.1508
14.098;-424507.7978
14.1;-369767.9082
14.102;-446898.7436
14.104;-359419.7707
14.106;-384745.6568
14.108;-359922.1855
14.11;-392114.4433
14.112;-413977.5364
14.114;-375281.7647
14.116;-429960.7099
14.118;-447244.6997
14.12;-468801.1144
14.122;-443764.8343
14.124;-446640.645
14.126;-434791.6161
14.128;-439871.6593
14.13;-400938.2927
14.132;-418322.7882
14.134;-419135.2558
14.136;-380903.9824
14.138;-339097.3292
14.14;-361266.2213
14.142;-337641.0752
14.144;-358752.9283
14.146;-418742.9323
14.148;-386986.643
14.15;-360724.2452
14.152;-291342.9208
14.154;-295111.74
14.156;-300376.6013
14.158;-296553.332
14.16;-347266.2755
14.162;-336875.1737
14.164;-321504.3357
14.166;-337457.2782
14.168;-354595.2739
14.17;-345509.1002
14.172;-387457.1533
14.174;-360588.2621
14.176;-349591.2338
14.178;-379018.5377
14.18;-408577.6562
14.182;-441259.5671
14.184;-351197.5939
14.186;-333072.0395
14.188;-309951.2368
14.19;-313903.4276
14.192;-282705.818
14.194;-261984.8138
14.196;-300209.2243
14.198;-253420.7363
14.2;-256357.7749
14.202;-265397.184
14.204;-263717.997
14.206;-279202.6412
14.208;-311866.3453
14.21;-312298.8542
14.212;-322816.8075
14.214;-335164.2242
14.216;-349755.8032
14.218;-347653.863
14.22;-355799.6115
14.222;-326188.1983
14.224;-273852.8719
14.226;-251907.2248
14.228;-252440.2676
14.23;-221509.0659
14.232;-242226.3834
14.234;-249340.3611
14.236;-256064.3405
14.238;-236204.6814
14.24;-251553.8953
14.242;-253021.6915
14.244;-223455.6393
14.246;-231713.2796
14.248;-225497.9964
14.25;-250174.8924
14.252;-228836.1643
14.254;-207079.2063
14.256;-200926.2287
14.258;-200245.0221
14.26;-205658.4582
14.262;-214294.5261
14.264;-198151.0369
14.266;-198641.3705
14.268;-174610.6854
14.27;-172838.7208
14.272;-195984.0262
14.274;-187040.1316
14.276;-186538.0997
14.278;-189989.067
14.28;-228814.1999
14.282;-227799.4164
14.284;-242409.1313
14.286;-260504.1424
14.288;-256532.582
14.29;-244879.0628
14.292;-244576.9219
14.294;-262321.468
14.296;-264113.979
14.298;-295355.0634
14.3;-281220.7226
14.302;-314596.7008
14.304;-258476.7024
14.306;-291150.1339
14.308;-288259.2075
14.31;-299181.6507
14.312;-330096.2621
14.314;-315829.1993
14.316;-296389.9538
14.318;-303791.4103
14.32;-328175.6518
14.322;-335387.2423
14.324;-313911.0845
14.326;-321005.1823
14.328;-308196.1033
14.33;-283866
14.332;-274281.1553
14.334;-257255.3209
14.336;-247660.6352
14.338;-249284.9468
14.34;-246148.6836
14.342;-244872.1714
14.344;-260266.0939
14.346;-219173.7423
14.348;-227360.8104
14.35;-207722.2267
14.352;-182521.9018
14.354;-182823.6029
14.356;-178419.8458
14.358;-170046.6411
14.36;-164491.8477
14.362;-160366.0408
14.364;-160695.0095
14.366;-152375.2622
14.368;-153969.8106
14.37;-146275.3875
14.372;-145543.1342
14.374;-147820.9451
14.376;-133283.2489
14.378;-151683.733
14.38;-172334.0232
14.382;-169724.8472
14.384;-166372.7833
14.386;-195484.646
14.388;-186864.1759
14.39;-186969.304
14.392;-204372.9279
14.394;-208142.3992
14.396;-173608.7345
14.398;-186045.2562
14.4;-201264.9814
14.402;-214548.7254
14.404;-190990.4506
14.406;-221564.4376
14.408;-238446.6176
14.41;-241926.0293
14.412;-213116.4208
14.414;-265102.842
14.416;-230789.643
14.418;-223375.8503
14.42;-208072.7061
14.422;-188402.686
14.424;-166395.5558
14.426;-182911.3752
14.428;-201773.3515
14.43;-207258.5368
14.432;-237285.3721
14.434;-216838.6031
14.436;-238361.7095
14.438;-239737.1109
14.44;-252699.5007
14.442;-227830.8527
14.444;-227104.2147
14.446;-226986.6793
14.448;-235730.626
14.45;-250754.7282
14.452;-268554.2914
14.454;-281968.843
14.456;-271331.3548
14.458;-266808.7434
14.46;-317314.5784
14.462;-283115.4409
14.464;-382444.4921
14.466;-395617.677
14.468;-398102.0717
14.47;-407646.5612
14.472;-403978.2476
14.474;-329811.0803
14.476;-342853.1314
14.478;-401201.5811
14.48;-473248.0061
14.482;-467325.0373
14.484;-472371.9568
14.486;-479100.0484
14.488;-453354.6137
14.49;-506995.7475
14.492;-491823.0282
14.494;-506127.1566
14.496;-450090.6197
14.498;-479358.9694
14.5;-516702.0272
14.502;-462071.1227
14.504;-518618.3837
14.506;-443153.9449
14.508;-461858.087
14.51;-479321.9321
14.512;-480264.9947
14.514;-487298.5168
14.516;-437659.7982
14.518;-492958.4241
14.52;-472605.5813
14.522;-452697.7255
14.524;-417365.007
14.526;-426570.7721
14.528;-473353.1912
14.53;-418976.415
14.532;-411309.458
14.534;-447937.2073
14.536;-478467.7478
14.538;-519230.5491
14.54;-580388.8459
14.542;-562412.4053
14.544;-596029.4382
14.546;-463882.2658
14.548;-498503.079
14.55;-405233.0649
14.552;-329871.0036
14.554;-283229.5873
14.556;-275754.5665
14.558;-293386.7243
14.56;-242592.1059
14.562;-240677.6495
14.564;-270765.642
14.566;-214752.0761
14.568;-257532.477
14.57;-214148.7872
14.572;-303880.3453
14.574;-247526.3537
14.576;-289089.57
14.578;-248508.2402
14.58;-233083.8598
14.582;-286820.8768
14.584;-224490.6289
14.586;-250208.2997
14.588;-228462.9265
14.59;-256160.2236
14.592;-243559.3592
14.594;-205647.8944
14.596;-207606.8324
14.598;-183179.6832
14.6;-168030.1335
14.602;-170618.0115
14.604;-156727.3344
14.606;-146833.0463
14.608;-137677.2646
14.61;-158944.6405
14.612;-126220.6301
14.614;-126705.3486
14.616;-115707.6041
14.618;-106046.5222
14.62;-150813.4121
14.622;-160064.3395
14.624;-137813.9567
14.626;-142159.8466
14.628;-149033.3368
14.63;-144301.3482
14.632;-137878.3892
14.634;-155061.2637
14.636;-162946.4461
14.638;-181319.3225
14.64;-196268.7968
14.642;-228016.0395
14.644;-272527.0144
14.646;-238053.7553
14.648;-321271.6187
14.65;-308310.9589
14.652;-410830.8084
14.654;-354172.9744
14.656;-389039.2095
14.658;-387275.5399
14.66;-436043.5974
14.662;-276486.8055
14.664;-230781.3905
14.666;-281215.9582
14.668;-277723.3594
14.67;-357544.6205
14.672;-469729.1749
14.674;-436641.1294
14.676;-437262.7669
14.678;-410153.7568
14.68;-418304.0143
14.682;-310384.1143
14.684;-334797.027
14.686;-336051.8726
14.688;-335753.1634
14.69;-360584.9724
14.692;-388840.7222
14.694;-353275.5703
14.696;-359700.812
14.698;-347461.5015
14.7;-355312.4824
14.702;-345313.2221
14.704;-355746.0122
14.706;-365677.5505
14.708;-307837.3573
14.71;-298959.1145
14.712;-322680.0587
14.714;-292904.5299
14.716;-313768.0116
14.718;-351705.255
14.72;-360004.6828
14.722;-404329.4501
14.724;-403335.8794
14.726;-434199.1603
14.728;-458949.0675
14.73;-429616.2287
14.732;-443465.5294
14.734;-473253.1676
14.736;-447551.0378
14.738;-446470.8859
14.74;-478499.3968
14.742;-397146.5025
14.744;-379443.503
14.746;-426093.8809
14.748;-361743.9066
14.75;-492207.0141
14.752;-451358.9927
14.754;-504731.5918
14.756;-520255.4003
14.758;-468249.9499
14.76;-495524.8909
14.762;-381678.3636
14.764;-348428.0173
14.766;-329495.5255
14.768;-306856.8602
14.77;-293029.623
14.772;-217934.6362
14.774;-188391.1437
14.776;-172549.5969
14.778;-166847.1647
14.78;-153875.3314
14.782;-150463.5426
14.784;-128335.7431
14.786;-154705.9207
14.788;-128513.5848
14.79;-132470.7669
14.792;-146249.1834
14.794;-174936.8182
14.796;-175973.2824
14.798;-184150.3679
14.8;-199636.1607
14.802;-220953.2081
14.804;-264993.4599
14.806;-273001.0697
14.808;-274485.1442
14.81;-303429.0909
14.812;-278565.6045
14.814;-320539.0108
14.816;-319953.6167
14.818;-327241.0969
14.82;-267353.3852
14.822;-298059.4134
14.824;-313502.4261
14.826;-267295.3337
14.828;-294288.3255
14.83;-276973.9913
14.832;-321057.0232
14.834;-339598.893
14.836;-289881.7041
14.838;-298817.7432
14.84;-319684.1175
14.842;-349531.1402
14.844;-379102.5949
14.846;-412043.6255
14.848;-442269.2175
14.85;-476766.2419
14.852;-487607.5205
14.854;-486981.7993
14.856;-568758.893
14.858;-599234.0475
14.86;-572406.8728
14.862;-605232.339
14.864;-640790.2875
14.866;-583520.8553
14.868;-661238.985
14.87;-592019.4793
14.872;-575681.4732
14.874;-559856.9987
14.876;-561700.0178
14.878;-546119.5472
14.88;-476406.5884
14.882;-468108.4933
14.884;-478043.0378
14.886;-443483.5093
14.888;-473737.8293
14.89;-452421.8738
14.892;-482845.5844
14.894;-399324.3607
14.896;-395365.5055
14.898;-387763.7182
14.9;-368672.3005
14.902;-304027.1334
14.904;-297452.2393
14.906;-315515.3462
14.908;-313845.4328
14.91;-340031.1467
14.912;-350820.5559
14.914;-354197.3918
14.916;-395310.0628
14.918;-424154.7803
14.92;-443349.2843
14.922;-453621.4187
14.924;-470881.7284
14.926;-446178.6424
14.928;-425933.0548
14.93;-407059.4936
14.932;-387204.8117
14.934;-406604.9495
14.936;-389927.7371
14.938;-408193.5283
14.94;-338014.8803
14.942;-297111.3028
14.944;-281020.6189
14.946;-306893.7559
14.948;-322179.5724
14.95;-331414.4908
14.952;-358404.42
14.954;-370045.1494
14.956;-278488.4387
14.958;-346194.9718
14.96;-390825.7367
14.962;-327760.442
14.964;-359502.7787
14.966;-337381.587
14.968;-364684.4334
14.97;-411904.8915
14.972;-449255.3228
14.974;-402541.8737
14.976;-430135.8007
14.978;-445810.9915
14.98;-473185.8709
14.982;-390586.0432
14.984;-387352.167
14.986;-441405.873
14.988;-441401.6475
14.99;-446552.2489
14.992;-462247.83
14.994;-477429.5678
14.996;-484367.7455
14.998;-443813.5557
15;-422461.6121
